,Time,Sex,AgeStart,Value
28,2005,Female,9,0.00200554
30,2005,Male,10,0.00202453
31,2005,Female,10,0.00196757
33,2005,Male,11,0.00207114
34,2005,Female,11,0.00195447
36,2005,Male,12,0.00214261
37,2005,Female,12,0.00207681
39,2005,Male,13,0.0022771
40,2005,Female,13,0.00233585
42,2005,Male,14,0.00253537
43,2005,Female,14,0.0026996
45,2005,Male,15,0.00291661
46,2005,Female,15,0.00323001
48,2005,Male,16,0.00327485
49,2005,Female,16,0.0036922
51,2005,Male,17,0.0038854
52,2005,Female,17,0.00436544
54,2005,Male,18,0.00449654
55,2005,Female,18,0.00514713
57,2005,Male,19,0.00508448
58,2005,Female,19,0.00594812
60,2005,Male,20,0.00582187
61,2005,Female,20,0.00689413
63,2005,Male,21,0.00661756
64,2005,Female,21,0.00764241
66,2005,Male,22,0.00751317
67,2005,Female,22,0.00879171
69,2005,Male,23,0.00842741
70,2005,Female,23,0.00995876
72,2005,Male,24,0.00936941
73,2005,Female,24,0.011175
75,2005,Male,25,0.01044803
76,2005,Female,25,0.01254415
78,2005,Male,26,0.01143104
79,2005,Female,26,0.01397359
81,2005,Male,27,0.01261904
82,2005,Female,27,0.01536666
84,2005,Male,28,0.01376051
85,2005,Female,28,0.01647003
87,2005,Male,29,0.01489016
88,2005,Female,29,0.01785336
90,2005,Male,30,0.0162756
91,2005,Female,30,0.01880723
93,2005,Male,31,0.01737154
94,2005,Female,31,0.01981354
96,2005,Male,32,0.01869091
97,2005,Female,32,0.02092517
99,2005,Male,33,0.02005902
0,2005,Female,33,0.02192608
2,2005,Male,34,0.02159
3,2005,Female,34,0.02304161
5,2005,Male,35,0.02312314
6,2005,Female,35,0.02439068
8,2005,Male,36,0.02444911
9,2005,Female,36,0.02519653
11,2005,Male,37,0.02585113
12,2005,Female,37,0.02605889
14,2005,Male,38,0.02688253
15,2005,Female,38,0.02655997
17,2005,Male,39,0.02787342
18,2005,Female,39,0.02714866
20,2005,Male,40,0.02901863
21,2005,Female,40,0.02738399
23,2005,Male,41,0.02958007
